"Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	"
"PPG_A13	PPG_A13	System_Timestamp_Plot_Zeroed	Timestamp	Timestamp	"
"CAL	UNCAL	CAL	UNCAL	CAL	"
"mV	no_units	ms	Ticks	ms	"
"15.384615384615385	21.0	267109.375	1.0119018E7	308807.92236328125	"
"35.8974358974359	49.0	267117.1875	1.0119274E7	308815.73486328125	"
"83.51648351648352	114.0	267125.0	1.011953E7	308823.54736328125	"
"153.11355311355314	209.0	267132.8125	1.0119786E7	308831.35986328125	"
"243.2234432234432	332.0	267140.625	1.0120042E7	308839.17236328125	"
"347.2527472527472	474.0	267148.4375	1.0120298E7	308846.98486328125	"
"460.07326007326003	628.0	267156.25	1.0120554E7	308854.79736328125	"
"578.7545787545788	790.0	267164.0625	1.012081E7	308862.60986328125	"
"698.1684981684981	953.0	267171.875	1.0121066E7	308870.42236328125	"
"816.1172161172161	1114.0	267179.6875	1.0121322E7	308878.23486328125	"
"925.2747252747254	1263.0	267187.5	1.0121578E7	308886.04736328125	"
"1026.3736263736264	1401.0	267195.3125	1.0121834E7	308893.85986328125	"
"1115.018315018315	1522.0	267203.125	1.012209E7	308901.67236328125	"
"1191.2087912087911	1626.0	267210.9375	1.0122346E7	308909.48486328125	"
"1249.084249084249	1705.0	267218.75	1.0122602E7	308917.29736328125	"
"1290.10989010989	1761.0	267226.5625	1.0122858E7	308925.10986328125	"
"1310.6227106227107	1789.0	267234.375	1.0123114E7	308932.92236328125	"
"1314.2857142857142	1794.0	267242.1875	1.012337E7	308940.73486328125	"
"1303.2967032967033	1779.0	267250.0	1.0123626E7	308948.54736328125	"
"1281.3186813186812	1749.0	267257.8125	1.0123882E7	308956.35986328125	"
"1250.5494505494505	1707.0	267265.625	1.0124138E7	308964.17236328125	"
"1213.1868131868132	1656.0	267273.4375	1.0124394E7	308971.98486328125	"
"1167.032967032967	1593.0	267281.25	1.012465E7	308979.79736328125	"
"1117.2161172161173	1525.0	267289.0625	1.0124906E7	308987.60986328125	"
"1063.003663003663	1451.0	267296.875	1.0125162E7	308995.42236328125	"
"1009.5238095238095	1378.0	267304.6875	1.0125418E7	309003.23486328125	"
"957.5091575091576	1307.0	267312.5	1.0125674E7	309011.04736328125	"
"908.4249084249084	1240.0	267320.3125	1.012593E7	309018.85986328125	"
"861.5384615384615	1176.0	267328.125	1.0126186E7	309026.67236328125	"
"819.047619047619	1118.0	267335.9375	1.0126442E7	309034.48486328125	"
"779.4871794871794	1064.0	267343.75	1.0126698E7	309042.29736328125	"
"744.3223443223443	1016.0	267351.5625	1.0126954E7	309050.10986328125	"
"713.5531135531136	974.0	267359.375	1.012721E7	309057.92236328125	"
"689.3772893772893	941.0	267367.1875	1.0127466E7	309065.73486328125	"
"668.1318681318681	912.0	267375.0	1.0127722E7	309073.54736328125	"
"652.7472527472528	891.0	267382.8125	1.0127978E7	309081.35986328125	"
"643.956043956044	879.0	267390.625	1.0128234E7	309089.17236328125	"
"641.0256410256411	875.0	267398.4375	1.012849E7	309096.98486328125	"
"641.7582417582419	876.0	267406.25	1.0128746E7	309104.79736328125	"
"648.3516483516484	885.0	267414.0625	1.0129002E7	309112.60986328125	"
"658.6080586080586	899.0	267421.875	1.0129258E7	309120.42236328125	"
"674.7252747252747	921.0	267429.6875	1.0129514E7	309128.23486328125	"
"689.3772893772893	941.0	267437.5	1.012977E7	309136.04736328125	"
"703.2967032967032	960.0	267445.3125	1.0130026E7	309143.85986328125	"
"715.7509157509157	977.0	267453.125	1.0130282E7	309151.67236328125	"
"730.4029304029303	997.0	267460.9375	1.0130538E7	309159.48486328125	"
"756.043956043956	1032.0	267468.75	1.0130794E7	309167.29736328125	"
"800.0	1092.0	267476.5625	1.013105E7	309175.10986328125	"
"871.7948717948718	1190.0	267484.375	1.0131306E7	309182.92236328125	"
"983.1501831501831	1342.0	267492.1875	1.0131562E7	309190.73486328125	"
"1140.6593406593406	1557.0	267500.0	1.0131818E7	309198.54736328125	"
"1354.5787545787546	1849.0	267507.8125	1.0132074E7	309206.35986328125	"
"1624.9084249084249	2218.0	267515.625	1.013233E7	309214.17236328125	"
"1954.5787545787546	2668.0	267523.4375	1.0132586E7	309221.98486328125	"
"2332.600732600733	3184.0	267531.25	1.0132842E7	309229.79736328125	"
"2737.7289377289376	3737.0	267539.0625	1.0133098E7	309237.60986328125	"
"2797.069597069597	3818.0	267546.875	1.0133354E7	309245.42236328125	"
"2798.5347985347985	3820.0	267554.6875	1.013361E7	309253.23486328125	"
"2797.8021978021975	3819.0	267562.5	1.0133866E7	309261.04736328125	"
"2798.5347985347985	3820.0	267570.3125	1.0134122E7	309268.85986328125	"
"2797.069597069597	3818.0	267578.125	1.0134378E7	309276.67236328125	"
"2797.8021978021975	3819.0	267585.9375	1.0134634E7	309284.48486328125	"
"2797.069597069597	3818.0	267593.75	1.013489E7	309292.29736328125	"
"2797.069597069597	3818.0	267601.5625	1.0135146E7	309300.10986328125	"
"2797.069597069597	3818.0	267609.375	1.0135402E7	309307.92236328125	"
"2798.5347985347985	3820.0	267617.1875	1.0135658E7	309315.73486328125	"
"2797.8021978021975	3819.0	267625.0	1.0135914E7	309323.54736328125	"
"2797.069597069597	3818.0	267632.8125	1.013617E7	309331.35986328125	"
"2797.069597069597	3818.0	267640.625	1.0136426E7	309339.17236328125	"
"2798.5347985347985	3820.0	267648.4375	1.0136682E7	309346.98486328125	"
"2797.8021978021975	3819.0	267656.25	1.0136938E7	309354.79736328125	"
"2798.5347985347985	3820.0	267664.0625	1.0137194E7	309362.60986328125	"
"2797.069597069597	3818.0	267671.875	1.013745E7	309370.42236328125	"
"2797.8021978021975	3819.0	267679.6875	1.0137706E7	309378.23486328125	"
"2797.8021978021975	3819.0	267687.5	1.0137962E7	309386.04736328125	"
"2798.5347985347985	3820.0	267695.3125	1.0138218E7	309393.85986328125	"
"2797.069597069597	3818.0	267703.125	1.0138474E7	309401.67236328125	"
"2643.223443223443	3608.0	267710.9375	1.013873E7	309409.48486328125	"
"2345.7875457875457	3202.0	267718.75	1.0138986E7	309417.29736328125	"
"1997.8021978021977	2727.0	267726.5625	1.0139242E7	309425.10986328125	"
"1641.0256410256409	2240.0	267734.375	1.0139498E7	309432.92236328125	"
"1303.2967032967033	1779.0	267742.1875	1.0139754E7	309440.73486328125	"
"990.4761904761905	1352.0	267750.0	1.014001E7	309448.54736328125	"
"717.2161172161173	979.0	267757.8125	1.0140266E7	309456.35986328125	"
"488.64468864468864	667.0	267765.625	1.0140522E7	309464.17236328125	"
"305.4945054945055	417.0	267773.4375	1.0140778E7	309471.98486328125	"
"167.03296703296704	228.0	267781.25	1.0141034E7	309479.79736328125	"
"68.13186813186813	93.0	267789.0625	1.014129E7	309487.60986328125	"
"8.058608058608058	11.0	267796.875	1.0141546E7	309495.42236328125	"
"0.0	0.0	267804.6875	1.0141802E7	309503.23486328125	"
"0.0	0.0	267812.5	1.0142058E7	309511.04736328125	"
"22.710622710622708	31.0	267820.3125	1.0142314E7	309518.85986328125	"
"74.72527472527473	102.0	267828.125	1.014257E7	309526.67236328125	"
"150.1831501831502	205.0	267835.9375	1.0142826E7	309534.48486328125	"
"243.95604395604394	333.0	267843.75	1.0143082E7	309542.29736328125	"
"353.1135531135531	482.0	267851.5625	1.0143338E7	309550.10986328125	"
"473.992673992674	647.0	267859.375	1.0143594E7	309557.92236328125	"
"600.0	819.0	267867.1875	1.014385E7	309565.73486328125	"
"728.2051282051282	994.0	267875.0	1.0144106E7	309573.54736328125	"
"854.2124542124542	1166.0	267882.8125	1.0144362E7	309581.35986328125	"
"972.1611721611722	1327.0	267890.625	1.0144618E7	309589.17236328125	"
"1079.8534798534797	1474.0	267898.4375	1.0144874E7	309596.98486328125	"
"1172.1611721611723	1600.0	267906.25	1.014513E7	309604.79736328125	"
"1250.5494505494505	1707.0	267914.0625	1.0145386E7	309612.60986328125	"
"1309.1575091575091	1787.0	267921.875	1.0145642E7	309620.42236328125	"
"1350.1831501831502	1843.0	267929.6875	1.0145898E7	309628.23486328125	"
"1372.161172161172	1873.0	267937.5	1.0146154E7	309636.04736328125	"
"1376.5567765567766	1879.0	267945.3125	1.014641E7	309643.85986328125	"
"1363.3699633699634	1861.0	267953.125	1.0146666E7	309651.67236328125	"
"1335.5311355311355	1823.0	267960.9375	1.0146922E7	309659.48486328125	"
"1297.4358974358975	1771.0	267968.75	1.0147178E7	309667.29736328125	"
"1252.7472527472528	1710.0	267976.5625	1.0147434E7	309675.10986328125	"
"1200.7326007326008	1639.0	267984.375	1.014769E7	309682.92236328125	"
"1147.985347985348	1567.0	267992.1875	1.0147946E7	309690.73486328125	"
"1091.5750915750914	1490.0	268000.0	1.0148202E7	309698.54736328125	"
"1036.6300366300368	1415.0	268007.8125	1.0148458E7	309706.35986328125	"
"981.6849816849816	1340.0	268015.625	1.0148714E7	309714.17236328125	"
"930.4029304029305	1270.0	268023.4375	1.014897E7	309721.98486328125	"
"881.3186813186813	1203.0	268031.25	1.0149226E7	309729.79736328125	"
"838.0952380952381	1144.0	268039.0625	1.0149482E7	309737.60986328125	"
"802.9304029304029	1096.0	268046.875	1.0149738E7	309745.42236328125	"
"776.5567765567765	1060.0	268054.6875	1.0149994E7	309753.23486328125	"
"759.7069597069597	1037.0	268062.5	1.015025E7	309761.04736328125	"
"749.4505494505495	1023.0	268070.3125	1.0150506E7	309768.85986328125	"
"743.5897435897436	1015.0	268078.125	1.0150762E7	309776.67236328125	"
"734.7985347985349	1003.0	268085.9375	1.0151018E7	309784.48486328125	"
"724.5421245421245	989.0	268093.75	1.0151274E7	309792.29736328125	"
"713.5531135531136	974.0	268101.5625	1.015153E7	309800.10986328125	"
"706.2271062271062	964.0	268109.375	1.0151786E7	309807.92236328125	"
"703.2967032967032	960.0	268117.1875	1.0152042E7	309815.73486328125	"
"706.2271062271062	964.0	268125.0	1.0152298E7	309823.54736328125	"
"714.2857142857143	975.0	268132.8125	1.0152554E7	309831.35986328125	"
"726.007326007326	991.0	268140.625	1.015281E7	309839.17236328125	"
"744.3223443223443	1016.0	268148.4375	1.0153066E7	309846.98486328125	"
"773.6263736263736	1056.0	268156.25	1.0153322E7	309854.79736328125	"
"818.3150183150183	1117.0	268164.0625	1.0153578E7	309862.60986328125	"
"885.7142857142857	1209.0	268171.875	1.0153834E7	309870.42236328125	"
"986.8131868131868	1347.0	268179.6875	1.015409E7	309878.23486328125	"
"1128.2051282051282	1540.0	268187.5	1.0154346E7	309886.04736328125	"
"1323.076923076923	1806.0	268195.3125	1.0154602E7	309893.85986328125	"
"1576.5567765567764	2152.0	268203.125	1.0154858E7	309901.67236328125	"
"1887.179487179487	2576.0	268210.9375	1.0155114E7	309909.48486328125	"
"2243.223443223443	3062.0	268218.75	1.015537E7	309917.29736328125	"
"2635.897435897436	3598.0	268226.5625	1.0155626E7	309925.10986328125	"
"2797.069597069597	3818.0	268234.375	1.0155882E7	309932.92236328125	"
"2798.5347985347985	3820.0	268242.1875	1.0156138E7	309940.73486328125	"
"2797.069597069597	3818.0	268250.0	1.0156394E7	309948.54736328125	"
"2797.069597069597	3818.0	268257.8125	1.015665E7	309956.35986328125	"
"2797.069597069597	3818.0	268265.625	1.0156906E7	309964.17236328125	"
"2798.5347985347985	3820.0	268273.4375	1.0157162E7	309971.98486328125	"
"2797.8021978021975	3819.0	268281.25	1.0157418E7	309979.79736328125	"
"2797.069597069597	3818.0	268289.0625	1.0157674E7	309987.60986328125	"
"2797.069597069597	3818.0	268296.875	1.015793E7	309995.42236328125	"
"2798.5347985347985	3820.0	268304.6875	1.0158186E7	310003.23486328125	"
"2797.069597069597	3818.0	268312.5	1.0158442E7	310011.04736328125	"
"2797.069597069597	3818.0	268320.3125	1.0158698E7	310018.85986328125	"
"2797.069597069597	3818.0	268328.125	1.0158954E7	310026.67236328125	"
"2798.5347985347985	3820.0	268335.9375	1.015921E7	310034.48486328125	"
"2797.069597069597	3818.0	268343.75	1.0159466E7	310042.29736328125	"
"2797.069597069597	3818.0	268351.5625	1.0159722E7	310050.10986328125	"
"2797.069597069597	3818.0	268359.375	1.0159978E7	310057.92236328125	"
"2797.8021978021975	3819.0	268367.1875	1.0160234E7	310065.73486328125	"
"2796.336996336996	3817.0	268375.0	1.016049E7	310073.54736328125	"
"2797.069597069597	3818.0	268382.8125	1.0160746E7	310081.35986328125	"
"2797.069597069597	3818.0	268390.625	1.0161002E7	310089.17236328125	"
"2733.3333333333335	3731.0	268398.4375	1.0161258E7	310096.98486328125	"
"2471.794871794872	3374.0	268406.25	1.0161514E7	310104.79736328125	"
"2131.868131868132	2910.0	268414.0625	1.016177E7	310112.60986328125	"
"1771.4285714285713	2418.0	268421.875	1.0162026E7	310120.42236328125	"
"1421.2454212454213	1940.0	268429.6875	1.0162282E7	310128.23486328125	"
"1095.2380952380954	1495.0	268437.5	1.0162538E7	310136.04736328125	"
"808.0586080586081	1103.0	268445.3125	1.0162794E7	310143.85986328125	"
"566.3003663003662	773.0	268453.125	1.016305E7	310151.67236328125	"
"369.96336996337	505.0	268460.9375	1.0163306E7	310159.48486328125	"
"215.3846153846154	294.0	268468.75	1.0163562E7	310167.29736328125	"
"100.36630036630036	137.0	268476.5625	1.0163818E7	310175.10986328125	"
"24.90842490842491	34.0	268484.375	1.0164074E7	310182.92236328125	"
"0.0	0.0	268492.1875	1.016433E7	310190.73486328125	"
"0.0	0.0	268500.0	1.0164586E7	310198.54736328125	"
"6.593406593406593	9.0	268507.8125	1.0164842E7	310206.35986328125	"
"49.81684981684982	68.0	268515.625	1.0165098E7	310214.17236328125	"
"120.14652014652015	164.0	268523.4375	1.0165354E7	310221.98486328125	"
"211.7216117216117	289.0	268531.25	1.016561E7	310229.79736328125	"
"318.68131868131866	435.0	268539.0625	1.0165866E7	310237.60986328125	"
"438.82783882783883	599.0	268546.875	1.0166122E7	310245.42236328125	"
"564.8351648351648	771.0	268554.6875	1.0166378E7	310253.23486328125	"
"693.7728937728938	947.0	268562.5	1.0166634E7	310261.04736328125	"
"819.7802197802198	1119.0	268570.3125	1.016689E7	310268.85986328125	"
"939.1941391941392	1282.0	268578.125	1.0167146E7	310276.67236328125	"
"1051.2820512820513	1435.0	268585.9375	1.0167402E7	310284.48486328125	"
"1150.9157509157508	1571.0	268593.75	1.0167658E7	310292.29736328125	"
"1235.897435897436	1687.0	268601.5625	1.0167914E7	310300.10986328125	"
"1304.029304029304	1780.0	268609.375	1.016817E7	310307.92236328125	"
"1356.043956043956	1851.0	268617.1875	1.0168426E7	310315.73486328125	"
"1388.2783882783883	1895.0	268625.0	1.0168682E7	310323.54736328125	"
"1402.197802197802	1914.0	268632.8125	1.0168938E7	310331.35986328125	"
"1395.6043956043954	1905.0	268640.625	1.0169194E7	310339.17236328125	"
"1375.0915750915751	1877.0	268648.4375	1.016945E7	310346.98486328125	"
"1341.3919413919414	1831.0	268656.25	1.0169706E7	310354.79736328125	"
"1299.6336996336997	1774.0	268664.0625	1.0169962E7	310362.60986328125	"
"1248.3516483516485	1704.0	268671.875	1.0170218E7	310370.42236328125	"
"1196.3369963369962	1633.0	268679.6875	1.0170474E7	310378.23486328125	"
"1139.9267399267399	1556.0	268687.5	1.017073E7	310386.04736328125	"
"1082.051282051282	1477.0	268695.3125	1.0170986E7	310393.85986328125	"
"1022.7106227106226	1396.0	268703.125	1.0171242E7	310401.67236328125	"
"964.8351648351648	1317.0	268710.9375	1.0171498E7	310409.48486328125	"
"908.4249084249084	1240.0	268718.75	1.0171754E7	310417.29736328125	"
"857.1428571428571	1170.0	268726.5625	1.017201E7	310425.10986328125	"
"810.989010989011	1107.0	268734.375	1.0172266E7	310432.92236328125	"
"772.1611721611722	1054.0	268742.1875	1.0172522E7	310440.73486328125	"
"741.3919413919414	1012.0	268750.0	1.0172778E7	310448.54736328125	"
"719.4139194139194	982.0	268757.8125	1.0173034E7	310456.35986328125	"
"702.5641025641025	959.0	268765.625	1.017329E7	310464.17236328125	"
"690.1098901098901	942.0	268773.4375	1.0173546E7	310471.98486328125	"
"682.7838827838827	932.0	268781.25	1.0173802E7	310479.79736328125	"
"680.5860805860806	929.0	268789.0625	1.0174058E7	310487.60986328125	"
"682.0512820512821	931.0	268796.875	1.0174314E7	310495.42236328125	"
"687.9120879120879	939.0	268804.6875	1.017457E7	310503.23486328125	"
"695.2380952380952	949.0	268812.5	1.0174826E7	310511.04736328125	"
"707.6923076923077	966.0	268820.3125	1.0175082E7	310518.85986328125	"
"722.3443223443223	986.0	268828.125	1.0175338E7	310526.67236328125	"
"745.054945054945	1017.0	268835.9375	1.0175594E7	310534.48486328125	"
"779.4871794871794	1064.0	268843.75	1.017585E7	310542.29736328125	"
"838.0952380952381	1144.0	268851.5625	1.0176106E7	310550.10986328125	"
"931.8681318681319	1272.0	268859.375	1.0176362E7	310557.92236328125	"
"1078.3882783882784	1472.0	268867.1875	1.0176618E7	310565.73486328125	"
"1286.4468864468865	1756.0	268875.0	1.0176874E7	310573.54736328125	"
"1561.904761904762	2132.0	268882.8125	1.017713E7	310581.35986328125	"
"1900.3663003663003	2594.0	268890.625	1.0177386E7	310589.17236328125	"
"2291.5750915750914	3128.0	268898.4375	1.0177642E7	310596.98486328125	"
"2717.2161172161173	3709.0	268906.25	1.0177898E7	310604.79736328125	"
"2798.5347985347985	3820.0	268914.0625	1.0178154E7	310612.60986328125	"
"2797.069597069597	3818.0	268921.875	1.017841E7	310620.42236328125	"
"2798.5347985347985	3820.0	268929.6875	1.0178666E7	310628.23486328125	"
"2797.8021978021975	3819.0	268937.5	1.0178922E7	310636.04736328125	"
"2797.8021978021975	3819.0	268945.3125	1.0179178E7	310643.85986328125	"
"2797.069597069597	3818.0	268953.125	1.0179434E7	310651.67236328125	"
"2798.5347985347985	3820.0	268960.9375	1.017969E7	310659.48486328125	"
"2797.8021978021975	3819.0	268968.75	1.0179946E7	310667.29736328125	"
"2798.5347985347985	3820.0	268976.5625	1.0180202E7	310675.10986328125	"
"2797.069597069597	3818.0	268984.375	1.0180458E7	310682.92236328125	"
"2797.8021978021975	3819.0	268992.1875	1.0180714E7	310690.73486328125	"
"2797.8021978021975	3819.0	269000.0	1.018097E7	310698.54736328125	"
"2799.267399267399	3821.0	269007.8125	1.0181226E7	310706.35986328125	"
"2797.069597069597	3818.0	269015.625	1.0181482E7	310714.17236328125	"
"2798.5347985347985	3820.0	269023.4375	1.0181738E7	310721.98486328125	"
"2797.069597069597	3818.0	269031.25	1.0181994E7	310729.79736328125	"
"2798.5347985347985	3820.0	269039.0625	1.018225E7	310737.60986328125	"
"2797.8021978021975	3819.0	269046.875	1.0182506E7	310745.42236328125	"
"2798.5347985347985	3820.0	269054.6875	1.0182762E7	310753.23486328125	"
"2797.8021978021975	3819.0	269062.5	1.0183018E7	310761.04736328125	"
"2798.5347985347985	3820.0	269070.3125	1.0183274E7	310768.85986328125	"
"2797.069597069597	3818.0	269078.125	1.018353E7	310776.67236328125	"
"2780.9523809523807	3796.0	269085.9375	1.0183786E7	310784.48486328125	"
"2555.3113553113553	3488.0	269093.75	1.0184042E7	310792.29736328125	"
"2230.03663003663	3044.0	269101.5625	1.0184298E7	310800.10986328125	"
"1868.1318681318683	2550.0	269109.375	1.0184554E7	310807.92236328125	"
"1512.8205128205127	2065.0	269117.1875	1.018481E7	310815.73486328125	"
"1182.4175824175825	1614.0	269125.0	1.0185066E7	310823.54736328125	"
"889.3772893772893	1214.0	269132.8125	1.0185322E7	310831.35986328125	"
"639.5604395604395	873.0	269140.625	1.0185578E7	310839.17236328125	"
"436.6300366300366	596.0	269148.4375	1.0185834E7	310846.98486328125	"
"279.8534798534799	382.0	269156.25	1.018609E7	310854.79736328125	"
"164.10256410256412	224.0	269164.0625	1.0186346E7	310862.60986328125	"
"86.44688644688644	118.0	269171.875	1.0186602E7	310870.42236328125	"
"42.49084249084249	58.0	269179.6875	1.0186858E7	310878.23486328125	"
"30.76923076923077	42.0	269187.5	1.0187114E7	310886.04736328125	"
"45.421245421245416	62.0	269195.3125	1.018737E7	310893.85986328125	"
"87.17948717948717	119.0	269203.125	1.0187626E7	310901.67236328125	"
"150.91575091575092	206.0	269210.9375	1.0187882E7	310909.48486328125	"
"231.5018315018315	316.0	269218.75	1.0188138E7	310917.29736328125	"
"326.007326007326	445.0	269226.5625	1.0188394E7	310925.10986328125	"
"429.30402930402926	586.0	269234.375	1.018865E7	310932.92236328125	"
"539.1941391941392	736.0	269242.1875	1.0188906E7	310940.73486328125	"
"653.4798534798535	892.0	269250.0	1.0189162E7	310948.54736328125	"
"766.3003663003664	1046.0	269257.8125	1.0189418E7	310956.35986328125	"
"872.5274725274726	1191.0	269265.625	1.0189674E7	310964.17236328125	"
"974.3589743589744	1330.0	269273.4375	1.018993E7	310971.98486328125	"
"1066.6666666666667	1456.0	269281.25	1.0190186E7	310979.79736328125	"
"1148.7179487179487	1568.0	269289.0625	1.0190442E7	310987.60986328125	"
"1214.6520146520145	1658.0	269296.875	1.0190698E7	310995.42236328125	"
"1262.2710622710622	1723.0	269304.6875	1.0190954E7	311003.23486328125	"
"1293.0402930402931	1765.0	269312.5	1.019121E7	311011.04736328125	"
"1309.89010989011	1788.0	269320.3125	1.0191466E7	311018.85986328125	"
"1309.1575091575091	1787.0	269328.125	1.0191722E7	311026.67236328125	"
"1291.5750915750916	1763.0	269335.9375	1.0191978E7	311034.48486328125	"
"1262.2710622710622	1723.0	269343.75	1.0192234E7	311042.29736328125	"
"1221.978021978022	1668.0	269351.5625	1.019249E7	311050.10986328125	"
"1174.3589743589744	1603.0	269359.375	1.0192746E7	311057.92236328125	"
"1123.076923076923	1533.0	269367.1875	1.0193002E7	311065.73486328125	"
"1070.3296703296703	1461.0	269375.0	1.0193258E7	311073.54736328125	"
"1019.7802197802197	1392.0	269382.8125	1.0193514E7	311081.35986328125	"
"971.4285714285714	1326.0	269390.625	1.019377E7	311089.17236328125	"
"925.2747252747254	1263.0	269398.4375	1.0194026E7	311096.98486328125	"
"879.8534798534798	1201.0	269406.25	1.0194282E7	311104.79736328125	"
"838.0952380952381	1144.0	269414.0625	1.0194538E7	311112.60986328125	"
"800.0	1092.0	269421.875	1.0194794E7	311120.42236328125	"
"767.0329670329671	1047.0	269429.6875	1.019505E7	311128.23486328125	"
"737.7289377289378	1007.0	269437.5	1.0195306E7	311136.04736328125	"
"716.4835164835165	978.0	269445.3125	1.0195562E7	311143.85986328125	"
"700.3663003663003	956.0	269453.125	1.0195818E7	311151.67236328125	"
"691.5750915750915	944.0	269460.9375	1.0196074E7	311159.48486328125	"
"683.5164835164835	933.0	269468.75	1.019633E7	311167.29736328125	"
"678.3882783882784	926.0	269476.5625	1.0196586E7	311175.10986328125	"
"679.1208791208792	927.0	269484.375	1.0196842E7	311182.92236328125	"
"682.0512820512821	931.0	269492.1875	1.0197098E7	311190.73486328125	"
"686.4468864468864	937.0	269500.0	1.0197354E7	311198.54736328125	"
"693.7728937728938	947.0	269507.8125	1.019761E7	311206.35986328125	"
"701.098901098901	957.0	269515.625	1.0197866E7	311214.17236328125	"
"709.8901098901099	969.0	269523.4375	1.0198122E7	311221.98486328125	"
"722.3443223443223	986.0	269531.25	1.0198378E7	311229.79736328125	"
"743.5897435897436	1015.0	269539.0625	1.0198634E7	311237.60986328125	"
"779.4871794871794	1064.0	269546.875	1.019889E7	311245.42236328125	"
"840.2930402930403	1147.0	269554.6875	1.0199146E7	311253.23486328125	"
"939.92673992674	1283.0	269562.5	1.0199402E7	311261.04736328125	"
"1090.10989010989	1488.0	269570.3125	1.0199658E7	311268.85986328125	"
"1300.3663003663005	1775.0	269578.125	1.0199914E7	311276.67236328125	"
"1573.6263736263736	2148.0	269585.9375	1.020017E7	311284.48486328125	"
"1904.7619047619046	2600.0	269593.75	1.0200426E7	311292.29736328125	"
"2283.5164835164833	3117.0	269601.5625	1.0200682E7	311300.10986328125	"
"2695.2380952380954	3679.0	269609.375	1.0200938E7	311307.92236328125	"
"2798.5347985347985	3820.0	269617.1875	1.0201194E7	311315.73486328125	"
"2797.8021978021975	3819.0	269625.0	1.020145E7	311323.54736328125	"
"2798.5347985347985	3820.0	269632.8125	1.0201706E7	311331.35986328125	"
"2797.8021978021975	3819.0	269640.625	1.0201962E7	311339.17236328125	"
"2798.5347985347985	3820.0	269648.4375	1.0202218E7	311346.98486328125	"
"2797.8021978021975	3819.0	269656.25	1.0202474E7	311354.79736328125	"
"2798.5347985347985	3820.0	269664.0625	1.020273E7	311362.60986328125	"
"2797.069597069597	3818.0	269671.875	1.0202986E7	311370.42236328125	"
"2798.5347985347985	3820.0	269679.6875	1.0203242E7	311378.23486328125	"
"2797.8021978021975	3819.0	269687.5	1.0203498E7	311386.04736328125	"
"2799.267399267399	3821.0	269695.3125	1.0203754E7	311393.85986328125	"
"2797.069597069597	3818.0	269703.125	1.020401E7	311401.67236328125	"
"2798.5347985347985	3820.0	269710.9375	1.0204266E7	311409.48486328125	"
"2797.8021978021975	3819.0	269718.75	1.0204522E7	311417.29736328125	"
"2798.5347985347985	3820.0	269726.5625	1.0204778E7	311425.10986328125	"
"2797.069597069597	3818.0	269734.375	1.0205034E7	311432.92236328125	"
"2798.5347985347985	3820.0	269742.1875	1.020529E7	311440.73486328125	"
"2797.8021978021975	3819.0	269750.0	1.0205546E7	311448.54736328125	"
"2798.5347985347985	3820.0	269757.8125	1.0205802E7	311456.35986328125	"
"2797.069597069597	3818.0	269765.625	1.0206058E7	311464.17236328125	"
"2797.8021978021975	3819.0	269773.4375	1.0206314E7	311471.98486328125	"
"2747.252747252747	3750.0	269781.25	1.020657E7	311479.79736328125	"
"2497.4358974358975	3409.0	269789.0625	1.0206826E7	311487.60986328125	"
"2161.172161172161	2950.0	269796.875	1.0207082E7	311495.42236328125	"
"1799.2673992673992	2456.0	269804.6875	1.0207338E7	311503.23486328125	"
"1445.4212454212454	1973.0	269812.5	1.0207594E7	311511.04736328125	"
"1120.14652014652	1529.0	269820.3125	1.020785E7	311518.85986328125	"
"832.967032967033	1137.0	269828.125	1.0208106E7	311526.67236328125	"
"589.0109890109891	804.0	269835.9375	1.0208362E7	311534.48486328125	"
"387.54578754578756	529.0	269843.75	1.0208618E7	311542.29736328125	"
"228.57142857142856	312.0	269851.5625	1.0208874E7	311550.10986328125	"
"109.15750915750915	149.0	269859.375	1.020913E7	311557.92236328125	"
"26.373626373626372	36.0	269867.1875	1.0209386E7	311565.73486328125	"
"0.0	0.0	269875.0	1.0209642E7	311573.54736328125	"
"0.0	0.0	269882.8125	1.0209898E7	311581.35986328125	"
"0.0	0.0	269890.625	1.0210154E7	311589.17236328125	"
"18.315018315018317	25.0	269898.4375	1.021041E7	311596.98486328125	"
"69.5970695970696	95.0	269906.25	1.0210666E7	311604.79736328125	"
"142.85714285714286	195.0	269914.0625	1.0210922E7	311612.60986328125	"
"231.5018315018315	316.0	269921.875	1.0211178E7	311620.42236328125	"
"331.13553113553115	452.0	269929.6875	1.0211434E7	311628.23486328125	"
"439.56043956043953	600.0	269937.5	1.021169E7	311636.04736328125	"
"553.8461538461539	756.0	269945.3125	1.0211946E7	311643.85986328125	"
"671.0622710622711	916.0	269953.125	1.0212202E7	311651.67236328125	"
"786.8131868131868	1074.0	269960.9375	1.0212458E7	311659.48486328125	"
"897.4358974358975	1225.0	269968.75	1.0212714E7	311667.29736328125	"
"999.2673992673992	1364.0	269976.5625	1.021297E7	311675.10986328125	"
"1088.6446886446886	1486.0	269984.375	1.0213226E7	311682.92236328125	"
"1163.3699633699634	1588.0	269992.1875	1.0213482E7	311690.73486328125	"
"1221.2454212454213	1667.0	270000.0	1.0213738E7	311698.54736328125	"
"1263.003663003663	1724.0	270007.8125	1.0213994E7	311706.35986328125	"
